Id,Year,Age,School,Height,Weight,Sprint_40yd,Vertical_Jump,Bench_Press_Reps,Broad_Jump,Agility_3cone,Shuttle,Player_Type,Position_Type,Position,Drafted
1746,2013,22.0,Oregon,1.905,107.9549841,4.74,,,,,,defense,line_backer,ILB,1.0
1747,2017,21.0,Michigan St.,1.8796,96.16158244,4.42,88.9,,317.5,,,defense,defensive_back,SS,1.0
1748,2019,22.0,Michigan St.,1.8034,96.61517481,4.52,87.63,22.0,299.72,,,defense,defensive_back,S,1.0
1749,2009,23.0,Jackson St.,1.8542,89.35769689,4.5,81.28,7.0,294.64,7.0,4.3,defense,defensive_back,CB,0.0
1750,2010,22.0,East Carolina,1.905,131.5417873,4.83,83.82,32.0,294.64,,4.77,defense,defensive_lineman,DE,1.0
1751,2013,21.0,LSU,1.8542,96.61517481,4.53,102.87,17.0,340.36,6.99,4.22,defense,defensive_back,FS,1.0
1752,2018,21.0,Indiana,1.9304,117.4804238,4.74,91.44,,312.42,7.15,4.2,offense,backs_receivers,TE,1.0
1753,2013,22.0,South Florida,1.778,88.45051215,4.41,88.9,14.0,317.5,,,defense,defensive_back,CB,1.0
1754,2014,23.0,Clemson,1.8542,100.6975061,4.84,77.47,,269.24,7.33,4.23,offense,backs_receivers,QB,1.0
1755,2018,,Oklahoma,1.8288,84.36818082,4.64,96.52,4.0,314.96,6.28,3.94,defense,defensive_back,CB,0.0
1756,2010,21.0,Fordham,1.9558,110.2229459,4.85,85.09,,274.32,7.17,4.33,offense,backs_receivers,QB,1.0
1757,2018,23.0,Iowa,1.905,138.7992652,5.43,63.5,20.0,261.62,7.9,4.81,offense,offensive_lineman,C,0.0
1758,2012,21.0,California,1.8034,108.4085764,4.44,100.33,24.0,322.58,,4.19,defense,line_backer,ILB,1.0
1759,2014,22.0,Syracuse,1.8034,99.7903214,4.84,91.44,14.0,299.72,7.53,4.6,offense,backs_receivers,RB,0.0
1760,2013,20.0,LSU,1.7526,84.36818082,4.5,86.36,4.0,297.18,6.87,4.14,defense,defensive_back,CB,1.0
1761,2009,23.0,Boise St.,1.8034,96.16158244,4.41,83.82,26.0,294.64,6.93,4.18,offense,backs_receivers,RB,0.0
1762,2010,23.0,Clemson,1.8288,109.7693535,4.59,85.09,24.0,279.4,7.36,4.6,defense,line_backer,OLB,1.0
1763,2010,22.0,Purdue,1.8288,81.6466266,4.37,99.06,8.0,314.96,,,defense,defensive_back,CB,0.0
1764,2016,23.0,Duke,1.905,138.3456729,5.39,60.96,27.0,261.62,7.89,4.76,offense,offensive_lineman,C,0.0
1765,2014,21.0,Texas Tech,1.9558,120.2019781,4.74,83.82,28.0,299.72,7.42,4.3,offense,backs_receivers,TE,1.0
1766,2011,22.0,Georgia Tech,1.8542,103.4190604,4.56,105.41,24.0,304.8,6.79,4.06,offense,backs_receivers,RB,1.0
1767,2013,22.0,Jacksonville St.,1.778,87.54332741,4.59,83.82,14.0,297.18,,4.15,offense,backs_receivers,WR,1.0
1768,2010,21.0,Michigan,1.8542,121.5627552,4.71,,31.0,,,,defense,line_backer,OLB,1.0
1769,2009,21.0,Cincinnati,1.8034,83.46099608,4.53,,,,,,defense,defensive_back,CB,1.0
1770,2014,22.0,Wisconsin,1.8034,112.4909078,4.83,78.74,27.0,289.56,7.18,4.27,defense,line_backer,ILB,1.0
1771,2011,22.0,North Carolina,1.8542,109.3157612,4.75,86.36,21.0,292.1,,4.5,defense,line_backer,ILB,1.0
1772,2013,21.0,Alabama,1.8796,143.7887813,5.49,,,279.4,,,offense,offensive_lineman,OG,1.0
1773,2009,21.0,Kansas St.,1.9812,112.4909078,4.9,85.09,,302.26,7.11,4.43,offense,backs_receivers,QB,1.0
1774,2017,20.0,Utah,1.8542,91.62565874,4.56,110.49,14.0,327.66,6.85,4.2,defense,defensive_back,FS,1.0
1775,2017,,Texas A&M,1.8034,90.26488163,,110.49,18.0,337.82,,,offense,backs_receivers,WR,0.0
1776,2011,21.0,Georgia,1.9558,139.70645,5.28,78.74,28.0,259.08,7.66,4.64,offense,offensive_lineman,OG,1.0
1777,2015,22.0,Texas A&M,1.9558,138.7992652,4.98,,23.0,,,,offense,offensive_lineman,OT,1.0
1778,2016,21.0,Arkansas,1.9558,113.3980925,4.79,,13.0,,,,offense,backs_receivers,TE,1.0
1779,2018,,Nebraska,1.8542,88.45051215,4.58,105.41,17.0,340.36,,,defense,defensive_back,S,0.0
1780,2012,21.0,Oregon,1.905,108.4085764,4.67,86.36,20.0,302.26,,,defense,line_backer,OLB,1.0
1781,2018,,Washington St.,1.8542,80.28584949,4.8,80.01,,,,,offense,backs_receivers,WR,0.0
1782,2015,21.0,UCLA,1.905,102.5118756,4.63,91.44,,304.8,6.93,3.98,offense,backs_receivers,QB,1.0
1783,2011,22.0,TCU,1.9558,162.3860685,5.26,77.47,33.0,266.7,8.07,4.97,offense,offensive_lineman,OT,1.0
1784,2016,22.0,Maryland,1.9304,131.9953797,4.95,73.66,24.0,,7.95,4.37,defense,defensive_lineman,DT,1.0
1785,2015,21.0,Houston,1.905,141.9744118,5.54,57.15,,246.38,8.2,5.01,defense,defensive_lineman,DT,0.0
1786,2010,22.0,Baylor,1.905,136.077711,5.19,68.58,24.0,256.54,7.6,4.69,offense,offensive_lineman,C,1.0
1787,2011,22.0,USC,1.8034,109.7693535,4.53,73.66,28.0,287.02,6.97,4.39,offense,backs_receivers,RB,1.0
1788,2014,23.0,Wisconsin,1.8542,88.45051215,4.5,77.47,4.0,297.18,6.8,4.08,offense,backs_receivers,WR,1.0
1789,2009,23.0,Wake Forest,1.8542,100.2439138,4.42,93.98,21.0,317.5,7.03,4.12,defense,defensive_back,SS,1.0
1790,2009,23.0,Maryland,1.8542,105.6870222,4.65,78.74,12.0,307.34,7.09,4.28,defense,line_backer,OLB,1.0
1791,2015,22.0,USC,1.8288,91.17206637,4.44,95.25,26.0,330.2,7.01,4.12,defense,defensive_back,CB,1.0
1792,2010,22.0,East Carolina,1.905,141.9744118,5.1,81.28,30.0,254.0,7.83,4.64,defense,defensive_lineman,DT,0.0
1793,2014,,Wisconsin,1.905,107.9549841,4.82,72.39,,281.94,7.55,4.4,offense,backs_receivers,TE,0.0
1794,2013,22.0,Oklahoma,1.9812,137.4384881,4.72,86.36,28.0,299.72,7.31,4.52,offense,offensive_lineman,OT,1.0
1795,2011,,USC,1.9304,137.8920805,5.12,82.55,31.0,266.7,7.67,4.59,offense,offensive_lineman,C,0.0
1796,2013,22.0,Duke,1.8288,88.90410452,4.68,82.55,,317.5,6.93,4.22,offense,backs_receivers,WR,0.0
1797,2018,20.0,Texas,1.905,90.718474,4.49,78.74,14.0,304.8,6.83,4.15,defense,defensive_back,CB,0.0
1798,2011,23.0,Kansas St.,1.8288,104.3262451,4.62,,21.0,,,,offense,backs_receivers,RB,1.0
1799,2015,21.0,Mississippi,1.7526,79.83225712,4.46,85.09,15.0,304.8,6.81,4.2,defense,defensive_back,CB,1.0
1800,2018,22.0,Indiana,1.905,99.7903214,4.64,76.2,11.0,287.02,6.7,4.32,offense,backs_receivers,WR,0.0
1801,2015,22.0,Utah,1.8542,84.82177319,4.54,,13.0,,,,offense,backs_receivers,WR,0.0
1802,2019,23.0,Penn St.,1.8796,92.98643585,4.47,92.71,17.0,304.8,6.82,4.16,defense,defensive_back,CB,1.0
1803,2016,,Auburn,1.8796,108.8621688,4.97,73.66,,287.02,,,defense,line_backer,OLB,0.0
1804,2015,22.0,Rutgers,1.9558,111.583723,4.75,,17.0,,,,offense,backs_receivers,TE,1.0
1805,2010,20.0,Texas,1.778,94.34721296,4.43,,21.0,287.02,,,defense,defensive_back,CB,1.0
1806,2014,23.0,Wisconsin,1.8288,95.70799007,4.38,,,,,,defense,defensive_back,SS,1.0
1807,2011,21.0,Nebraska,1.8288,93.44002822,4.38,96.52,15.0,325.12,6.97,4.08,defense,defensive_back,CB,1.0
1808,2009,22.0,Cincinnati,1.8542,89.81128926,4.48,92.71,16.0,317.5,7.0,4.2,defense,defensive_back,FS,1.0
1809,2010,,Oklahoma,1.778,95.2543977,4.55,91.44,17.0,292.1,,,offense,backs_receivers,RB,0.0
1810,2012,23.0,Troy,1.8796,119.7483857,4.81,85.09,20.0,304.8,7.38,4.53,defense,line_backer,OLB,1.0
1811,2014,23.0,Michigan,1.9812,136.5313034,5.01,60.96,,236.22,7.62,4.57,offense,offensive_lineman,OT,1.0
1812,2016,22.0,Notre Dame,1.8796,87.99691978,4.48,,,,,,offense,backs_receivers,WR,0.0
1813,2010,21.0,USC,1.8542,89.35769689,4.52,96.52,19.0,299.72,6.79,4.24,offense,backs_receivers,WR,1.0
1814,2009,23.0,TCU,1.8542,108.4085764,4.6,86.36,20.0,304.8,,4.32,defense,line_backer,ILB,1.0
1815,2011,23.0,Auburn,1.9304,131.9953797,4.84,78.74,,287.02,7.14,4.56,defense,defensive_lineman,DT,1.0
1816,2011,23.0,Connecticut,1.8542,103.8726527,4.71,82.55,24.0,287.02,7.31,4.5,defense,line_backer,OLB,1.0
1817,2011,22.0,Boise St.,1.778,96.16158244,4.51,,23.0,,,,defense,defensive_back,SS,0.0
1818,2017,21.0,Houston,1.8034,84.36818082,,,10.0,,,,offense,backs_receivers,WR,0.0
1819,2018,21.0,Delaware,1.9304,138.7992652,4.95,,29.0,,,,defense,defensive_lineman,DT,1.0
1820,2017,22.0,UCLA,1.8288,93.44002822,4.35,96.52,,345.44,6.94,4.12,defense,defensive_back,CB,1.0
1821,2016,20.0,Ohio St.,1.9558,122.0163475,4.86,81.28,24.0,304.8,6.89,4.21,defense,defensive_lineman,DE,1.0
1822,2010,23.0,Miami (FL),1.9812,117.9340162,4.53,97.79,,304.8,6.9,4.45,offense,backs_receivers,TE,1.0
1823,2013,22.0,Utah St.,1.8034,84.36818082,4.51,90.17,16.0,322.58,6.52,4.02,defense,defensive_back,CB,1.0
1824,2009,23.0,Missouri,1.8288,100.2439138,4.49,93.98,16.0,312.42,6.81,4.26,defense,defensive_back,SS,1.0
1825,2016,,San Jose St.,1.8034,85.27536556,4.68,90.17,,312.42,,,defense,defensive_back,CB,0.0
1826,2012,,Michigan St.,1.778,88.45051215,4.46,88.9,15.0,317.5,,4.15,defense,defensive_back,FS,0.0
1827,2015,22.0,Texas,1.8542,107.0477993,4.68,96.52,20.0,314.96,6.78,4.15,defense,line_backer,OLB,1.0
1828,2014,22.0,Missouri,1.7272,87.99691978,4.43,87.63,20.0,299.72,7.07,4.13,offense,backs_receivers,RB,0.0
1829,2018,21.0,Central Florida,1.8034,86.63614267,4.53,90.17,20.0,322.58,6.7,4.13,defense,defensive_back,CB,1.0
1830,2018,22.0,Central Michigan,1.905,115.212462,4.8,96.52,18.0,304.8,7.13,4.23,offense,backs_receivers,TE,1.0
1831,2012,23.0,Baylor,1.8034,108.4085764,4.61,95.25,,302.26,7.15,4.25,offense,backs_receivers,RB,1.0
1832,2009,22.0,Penn St.,1.7526,86.1825503,4.48,88.9,15.0,297.18,7.0,4.21,defense,defensive_back,CB,0.0
1833,2010,22.0,Boise St.,1.778,87.99691978,4.43,,25.0,,,,defense,defensive_back,CB,1.0
1834,2014,23.0,Auburn,1.778,91.62565874,4.54,,15.0,,,,defense,defensive_back,CB,0.0
1835,2018,,Michigan,1.9304,110.2229459,4.76,80.01,16.0,302.26,7.09,4.25,defense,line_backer,ILB,0.0
1836,2010,23.0,Stanford,1.905,127.459456,4.86,,,,,,defense,defensive_lineman,DE,1.0
1837,2016,22.0,Clemson,1.8542,109.7693535,4.69,87.63,30.0,299.72,7.05,4.51,defense,line_backer,OLB,1.0
1838,2017,21.0,Miami (FL),1.905,114.7588696,4.88,77.47,22.0,297.18,7.25,4.47,defense,defensive_lineman,DE,1.0
1839,2016,23.0,UCLA,1.905,137.4384881,5.01,71.12,25.0,274.32,7.31,4.27,offense,offensive_lineman,C,0.0
1840,2011,21.0,Nebraska,1.8542,101.6046909,4.45,87.63,24.0,297.18,6.9,4.14,offense,backs_receivers,WR,1.0
1841,2018,22.0,Oregon,1.9558,140.1600423,5.23,76.2,17.0,266.7,7.89,4.77,offense,offensive_lineman,OT,1.0
1842,2010,23.0,Indiana,1.8034,95.70799007,4.55,96.52,14.0,307.34,,,defense,defensive_back,FS,0.0
1843,2015,21.0,Penn St.,1.9812,153.3142211,5.27,81.28,26.0,276.86,7.95,4.79,offense,offensive_lineman,OT,1.0
1844,2018,22.0,Florida St.,1.905,105.2334298,4.58,105.41,,332.74,6.85,4.28,defense,line_backer,OLB,0.0
1845,2014,23.0,Tennessee,1.8542,147.8711126,5.06,72.39,28.0,251.46,7.93,4.71,defense,defensive_lineman,DT,0.0
1846,2017,21.0,Wyoming,1.8542,99.33672903,4.54,86.36,15.0,317.5,7.03,4.32,offense,backs_receivers,RB,1.0
1847,2018,21.0,Louisville,1.8796,97.97595192,,,,,,,offense,backs_receivers,QB,1.0
1848,2009,,Wake Forest,1.8288,87.54332741,4.95,,,,,,special_teams,kicking_specialist,K,0.0
1849,2011,23.0,Idaho,1.9304,108.8621688,5.12,64.77,,259.08,7.13,4.46,offense,backs_receivers,QB,1.0
1850,2015,,Florida,1.8796,91.62565874,4.93,,,,,,special_teams,kicking_specialist,P,0.0
1851,2017,23.0,East. Washington,1.8796,92.53284348,4.62,78.74,,294.64,6.75,4.08,offense,backs_receivers,WR,1.0
1852,2017,,West Virginia,1.905,135.1705263,,,24.0,,,,offense,offensive_lineman,C,0.0
1853,2015,21.0,Central Florida,1.8796,96.16158244,,,,,,,offense,backs_receivers,WR,1.0
1854,2017,22.0,California,1.9558,103.8726527,4.79,83.82,,299.72,6.92,4.21,offense,backs_receivers,QB,1.0
1855,2016,21.0,UCLA,1.9558,141.0672271,4.98,71.12,,264.16,8.15,5.11,offense,offensive_lineman,OT,1.0
1856,2010,22.0,Purdue,1.905,133.3561568,4.87,83.82,31.0,287.02,7.53,4.53,defense,defensive_lineman,DT,1.0
1857,2016,23.0,North Carolina St.,1.9304,104.7798375,4.94,78.74,,287.02,7.17,4.53,offense,backs_receivers,QB,1.0
1858,2015,,Texas St.,1.8796,93.44002822,5.02,,,,,,special_teams,kicking_specialist,P,0.0
1859,2019,21.0,Georgia,1.8034,87.54332741,4.52,,14.0,299.72,,,defense,defensive_back,CB,1.0
1860,2015,23.0,San Diego St.,1.9558,139.2528576,5.09,78.74,25.0,287.02,7.9,4.66,offense,offensive_lineman,OT,1.0
1861,2015,23.0,Arizona St.,1.905,139.2528576,4.91,,27.0,,,,defense,defensive_lineman,DT,1.0
1862,2013,22.0,San Diego St.,1.9812,115.212462,4.84,81.28,,289.56,7.07,4.31,offense,backs_receivers,TE,1.0
1863,2011,22.0,Oklahoma St.,1.9558,119.7483857,4.63,71.12,22.0,297.18,7.07,4.39,defense,defensive_lineman,DE,0.0
1864,2019,22.0,Rutgers,1.8542,89.81128926,,,15.0,,,,defense,defensive_back,CB,1.0
1865,2013,21.0,California,1.905,142.4280042,4.99,67.31,31.0,274.32,7.31,4.74,offense,offensive_lineman,C,1.0
1866,2009,,California,1.8796,105.6870222,4.69,,28.0,294.64,,,defense,line_backer,ILB,0.0
1867,2009,20.0,Ohio St.,1.8542,106.594207,4.38,85.09,25.0,325.12,,,offense,backs_receivers,RB,1.0
1868,2015,22.0,Washington,1.8288,89.35769689,4.53,95.25,17.0,307.34,7.08,4.08,defense,defensive_back,CB,1.0
1869,2013,25.0,SMU,2.032,125.6450865,4.62,87.63,38.0,307.34,7.07,4.51,defense,defensive_lineman,DE,1.0
1870,2012,22.0,Notre Dame,1.8796,111.1301307,4.71,85.09,27.0,289.56,7.03,4.28,defense,line_backer,OLB,1.0
1871,2014,21.0,Arizona,1.7526,93.89362059,4.69,82.55,19.0,292.1,7.08,4.38,offense,backs_receivers,RB,1.0
1872,2011,21.0,Michigan St.,1.8288,87.54332741,4.54,,14.0,,,,offense,backs_receivers,WR,0.0
1873,2012,28.0,Oklahoma St.,1.905,100.2439138,4.89,,,,,,offense,backs_receivers,QB,1.0
1874,2013,21.0,South Carolina,1.8034,100.2439138,4.65,,,,,,offense,backs_receivers,RB,1.0
1875,2009,22.0,Utah St.,1.905,110.2229459,4.58,,,,,,offense,backs_receivers,FB,0.0
1876,2011,22.0,Citadel,1.8542,89.35769689,4.5,90.17,18.0,327.66,6.76,4.01,defense,defensive_back,CB,1.0
1877,2014,23.0,Ohio St.,1.8288,104.3262451,4.62,87.63,19.0,289.56,,,offense,backs_receivers,RB,1.0
1878,2014,21.0,Oregon,1.9304,109.7693535,4.61,99.06,15.0,325.12,,,offense,backs_receivers,TE,0.0
1879,2018,22.0,Arizona,1.8542,93.44002822,4.41,97.79,25.0,307.34,6.89,4.24,defense,defensive_back,S,1.0
1880,2014,22.0,Michigan St.,1.8542,98.42954429,4.52,91.44,,320.04,7.06,4.18,offense,backs_receivers,WR,0.0
1881,2014,,SE Louisiana,1.8034,88.90410452,4.57,,13.0,,,,defense,defensive_back,CB,0.0
1882,2014,21.0,Oregon,1.8034,87.08973504,4.63,86.36,,297.18,6.57,4.0,defense,defensive_back,CB,1.0
1883,2018,21.0,Georgia St.,1.8034,88.45051215,4.6,102.87,15.0,340.36,,4.36,defense,defensive_back,CB,0.0
1884,2017,22.0,LSU,1.8796,110.2229459,,,20.0,,,,defense,line_backer,ILB,1.0
1885,2010,24.0,BYU,1.8542,94.80080533,4.84,81.28,,259.08,7.07,4.35,offense,backs_receivers,QB,0.0
1886,2018,,South Carolina,1.8542,84.36818082,4.7,,,,,,defense,defensive_back,CB,0.0
1887,2013,21.0,TCU,1.8288,100.2439138,4.55,90.17,17.0,299.72,,,offense,backs_receivers,RB,0.0
1888,2013,22.0,Texas A&M,1.8288,92.98643585,4.34,93.98,16.0,317.5,6.76,4.25,offense,backs_receivers,WR,1.0
1889,2011,23.0,LSU,1.8796,113.3980925,4.7,85.09,22.0,279.4,,4.28,defense,line_backer,ILB,1.0
1890,2013,23.0,Western Kentucky,1.9558,113.3980925,4.74,,,,,,defense,defensive_lineman,DE,1.0
1891,2013,22.0,Ohio St.,2.032,139.70645,5.14,76.2,33.0,287.02,7.62,4.68,offense,offensive_lineman,OT,1.0
1892,2011,21.0,Miami (FL),1.905,129.2738255,4.71,92.71,27.0,297.18,7.43,4.56,defense,defensive_lineman,DE,1.0
1893,2018,23.0,Humboldt St.,1.9812,138.3456729,5.39,67.31,24.0,246.38,8.04,4.84,offense,offensive_lineman,OT,1.0
1894,2016,21.0,Harvard,1.9558,138.7992652,5.32,66.04,22.0,261.62,7.88,4.59,offense,offensive_lineman,OT,1.0
1895,2018,,Oregon St.,1.8796,105.2334298,4.58,83.82,15.0,309.88,6.95,4.16,offense,backs_receivers,RB,0.0
1896,2014,22.0,Alabama,1.8034,95.2543977,,,18.0,,,,defense,defensive_back,SS,1.0
1897,2013,23.0,Utah,1.8796,141.0672271,5.14,,,,,,defense,defensive_lineman,DT,1.0
1898,2018,22.0,LSU,1.8034,79.37866475,4.32,,7.0,314.96,,,defense,defensive_back,CB,1.0
1899,2011,22.0,Stanford,1.905,88.45051215,4.54,96.52,16.0,317.5,6.82,4.33,defense,defensive_back,CB,1.0
1900,2017,23.0,Mississippi,1.9304,123.830717,4.94,86.36,19.0,292.1,7.24,4.44,defense,defensive_lineman,DE,0.0
1901,2016,21.0,West Virginia,1.8542,92.53284348,4.64,90.17,14.0,312.42,6.98,4.15,defense,defensive_back,CB,1.0
1902,2013,23.0,California,1.8034,88.90410452,4.63,88.9,12.0,299.72,6.74,4.07,defense,defensive_back,CB,1.0
1903,2018,,Miami (FL),1.778,83.00740371,4.94,,,281.94,,,special_teams,kicking_specialist,K,0.0
1904,2012,21.0,Arkansas,1.905,99.33672903,4.52,92.71,19.0,317.5,,,offense,backs_receivers,WR,1.0
1905,2011,23.0,Penn St.,1.8288,96.16158244,4.65,86.36,20.0,287.02,7.07,4.18,offense,backs_receivers,RB,1.0
1906,2010,23.0,Oregon,1.778,95.70799007,4.56,86.36,19.0,307.34,,,defense,defensive_back,SS,1.0
1907,2016,21.0,Virginia Tech,1.8034,84.82177319,4.48,,15.0,,,,defense,defensive_back,CB,1.0
1908,2012,22.0,SMU,1.905,137.4384881,5.38,72.39,19.0,256.54,7.79,4.8,offense,offensive_lineman,OG,1.0
1909,2019,,Missouri,1.9812,143.7887813,5.18,68.58,16.0,261.62,7.68,4.74,offense,offensive_lineman,OT,0.0
1910,2009,,West Virginia,1.905,147.4175203,5.28,68.58,24.0,233.68,7.96,5.07,offense,offensive_lineman,OG,0.0
1911,2009,23.0,California,1.9304,141.0672271,5.17,,,,,,offense,offensive_lineman,C,1.0
1912,2013,23.0,Tennessee,1.9558,138.7992652,5.08,,,,,,offense,offensive_lineman,OT,1.0
1913,2014,22.0,Rice,1.8796,83.91458845,4.93,,,,,,special_teams,kicking_specialist,K,0.0
1914,2011,22.0,Arkansas,1.9304,151.4998516,5.45,69.85,21.0,228.6,7.74,4.9,offense,offensive_lineman,OG,0.0
1915,2010,22.0,Toledo,1.8542,100.6975061,4.69,91.44,19.0,307.34,6.65,4.17,defense,defensive_back,SS,0.0
1916,2018,21.0,Maine,1.9304,144.695966,5.58,59.69,17.0,248.92,7.86,4.95,offense,offensive_lineman,OG,1.0
1917,2018,22.0,San Diego St.,1.8034,99.7903214,4.46,82.55,13.0,304.8,,,offense,backs_receivers,RB,1.0
1918,2018,,Georgia,1.9304,145.6031508,5.38,60.96,,226.06,7.95,4.75,defense,defensive_lineman,DT,0.0
1919,2014,21.0,Texas A&M,1.8288,93.89362059,4.68,80.01,,287.02,6.75,4.03,offense,backs_receivers,QB,1.0
1920,2011,23.0,North Carolina,1.7526,84.36818082,4.71,82.55,14.0,284.48,,,defense,defensive_back,CB,0.0
1921,2011,22.0,Utah,1.8796,140.1600423,5.52,64.77,33.0,264.16,8.15,4.77,offense,offensive_lineman,C,0.0
1922,2014,22.0,Arizona St.,1.8288,94.34721296,4.67,,,,,,offense,backs_receivers,RB,1.0
1923,2014,21.0,Kentucky,1.8542,111.583723,4.66,77.47,25.0,304.8,7.11,4.07,defense,line_backer,ILB,1.0
1924,2015,23.0,Northern Illinois,1.8288,92.98643585,4.54,93.98,17.0,304.8,7.04,4.11,offense,backs_receivers,WR,1.0
1925,2019,21.0,Oklahoma,1.9304,141.5208194,5.2,,22.0,,,,offense,offensive_lineman,OT,1.0
1926,2016,23.0,San Diego St.,1.905,145.6031508,5.2,54.61,28.0,248.92,8.07,4.98,offense,offensive_lineman,OG,0.0
1927,2012,22.0,USC,2.0066,138.7992652,4.96,68.58,30.0,,7.33,4.65,offense,offensive_lineman,OT,1.0
1928,2019,23.0,LSU,1.8288,91.17206637,4.67,74.93,,304.8,7.09,4.33,defense,defensive_back,S,0.0
1929,2013,22.0,James Madison,1.905,136.077711,5.06,76.2,24.0,271.78,7.77,5.0,offense,offensive_lineman,OG,1.0
1930,2018,22.0,Nebraska,1.9558,139.2528576,5.46,60.96,20.0,238.76,7.61,4.68,offense,offensive_lineman,OT,0.0
1931,2018,21.0,Clemson,1.8034,83.91458845,4.61,74.93,,,,,defense,defensive_back,S,0.0
1932,2015,21.0,Nebraska,1.7526,92.98643585,4.6,107.95,24.0,330.2,6.79,3.95,offense,backs_receivers,RB,1.0
1933,2014,24.0,Baylor,1.8034,87.99691978,4.52,93.98,11.0,312.42,6.8,4.34,defense,defensive_back,CB,1.0
1934,2012,22.0,Stanford,1.8288,88.90410452,4.36,102.87,19.0,327.66,6.85,4.11,offense,backs_receivers,WR,0.0
1935,2009,22.0,Wake Forest,1.8796,115.212462,4.52,93.98,25.0,314.96,7.15,4.51,defense,line_backer,OLB,1.0
1936,2019,21.0,San Diego St.,1.9558,114.3052772,4.67,92.71,19.0,309.88,7.21,4.25,offense,backs_receivers,TE,1.0
1937,2009,,LSU,1.8542,142.4280042,5.09,,26.0,,,,defense,defensive_lineman,DT,0.0
1938,2009,21.0,Oregon St.,1.8796,112.4909078,4.72,83.82,24.0,287.02,7.21,4.4,defense,line_backer,OLB,1.0
1939,2018,21.0,Fordham,1.7526,92.98643585,4.55,86.36,19.0,309.88,6.79,4.07,offense,backs_receivers,RB,1.0
1940,2018,22.0,UCLA,1.9304,140.6136347,5.09,85.09,25.0,281.94,7.5,4.69,offense,offensive_lineman,C,1.0
1941,2009,21.0,Ohio St.,1.8288,92.53284348,4.51,83.82,15.0,314.96,6.59,4.08,defense,defensive_back,CB,1.0
1942,2017,22.0,Minnesota,1.8542,93.44002822,,82.55,13.0,292.1,7.08,4.28,defense,defensive_back,SS,0.0
1943,2019,21.0,Mississippi,1.8288,102.5118756,4.49,92.71,19.0,304.8,,,offense,backs_receivers,WR,1.0
1944,2015,22.0,Utah,1.8542,92.98643585,4.45,99.06,19.0,317.5,6.7,3.97,defense,defensive_back,CB,1.0
1945,2017,22.0,Tennessee,1.8288,104.3262451,,,,,,,defense,line_backer,OLB,1.0
1946,2015,23.0,Memphis,1.9304,137.4384881,5.57,59.69,22.0,228.6,7.9,4.65,offense,offensive_lineman,OG,0.0
1947,2019,24.0,Washington,2.0066,143.7887813,5.05,85.09,23.0,281.94,7.66,4.58,offense,offensive_lineman,OT,1.0
1948,2012,,Wisconsin,1.7272,86.1825503,4.57,81.28,20.0,276.86,6.8,4.2,defense,defensive_back,CB,0.0
1949,2013,22.0,Nevada,1.8034,92.07925111,4.48,95.25,13.0,320.04,,4.0,defense,defensive_back,SS,1.0
1950,2011,22.0,Pittsburgh,1.8288,116.5732391,5.06,77.47,24.0,281.94,,,offense,backs_receivers,FB,0.0
1951,2016,21.0,Mississippi St.,1.9812,140.6136347,5.03,62.23,26.0,269.24,7.44,4.62,defense,defensive_lineman,DT,1.0
1952,2010,21.0,Ohio St.,1.778,87.08973504,4.55,,19.0,,,,defense,defensive_back,SS,1.0
1953,2016,22.0,Boise St.,1.8796,94.34721296,4.69,82.55,12.0,299.72,7.26,4.33,defense,defensive_back,FS,1.0
1954,2010,23.0,Oklahoma St.,1.8034,88.45051215,4.58,82.55,12.0,287.02,,,defense,defensive_back,CB,1.0
1955,2016,24.0,Miami (FL),1.8542,90.26488163,4.54,82.55,17.0,294.64,,,offense,backs_receivers,WR,0.0
1956,2015,21.0,Central Michigan,1.7526,97.52235955,4.65,90.17,15.0,294.64,,,offense,backs_receivers,RB,0.0
1957,2019,,Ohio St.,1.778,91.17206637,4.41,95.25,16.0,304.8,,4.43,offense,backs_receivers,WR,0.0
1958,2015,21.0,Virginia Tech,1.778,90.718474,4.57,83.82,21.0,276.86,6.95,4.4,defense,defensive_back,SS,1.0
1959,2018,21.0,Washington,1.9304,118.8412009,4.87,71.12,15.0,281.94,7.07,4.4,offense,backs_receivers,TE,1.0
1960,2018,,Southern Miss,1.8542,96.16158244,4.56,86.36,13.0,312.42,,,offense,backs_receivers,WR,0.0
1961,2013,23.0,Florida St.,1.8034,102.965468,4.7,76.2,17.0,289.56,7.28,4.55,offense,backs_receivers,FB,0.0
1962,2012,23.0,LSU,1.778,86.1825503,4.37,96.52,12.0,304.8,,,defense,defensive_back,CB,1.0
1963,2010,21.0,Indiana,1.9558,143.3351889,5.21,74.93,27.0,287.02,7.42,4.67,offense,offensive_lineman,OT,1.0
1964,2018,21.0,Notre Dame,1.9558,147.4175203,,67.31,35.0,266.7,7.65,4.62,offense,offensive_lineman,OG,1.0
1965,2012,22.0,Wake Forest,1.9304,112.9445001,4.73,85.09,25.0,297.18,7.11,4.31,defense,line_backer,OLB,1.0
1966,2011,22.0,Alabama,1.8796,99.7903214,4.84,83.82,,271.78,7.11,4.45,offense,backs_receivers,QB,1.0
1967,2016,24.0,Auburn,1.9558,139.2528576,5.18,,22.0,,,,offense,offensive_lineman,OT,1.0
